0,0,0.07862871705228393,0.053178210995482894
1,0,0.07982849035168711,0.056492837902239953
2,0,0.07785892982621849,0.0549011946691021
3,0,0.07826708779401727,0.05335212445691953
4,0,0.0781076768924808,0.055142825081273994
5,0,0.07803253482686384,0.05339595801334375
6,0,0.07938164897498148,0.0531094363770866
7,0,0.07761956209110325,0.05307641629583285
8,0,0.0766941541171697,0.05458686761956483
9,0,0.07681541030225358,0.053512098005137496
10,0,0.07902895699651862,0.034657819461771634
11,0,0.07810236286490445,0.031412642756614824
12,0,0.07860321926628253,0.041107185074466375
13,0,0.07782927792542815,0.03255578803159142
14,0,0.07975352692082016,0.03806136225556392
15,0,0.07829961230357936,0.034748370442843915
16,0,0.07777906591777455,0.037494867486458944
17,0,0.078630345174565,0.03451447067927214
18,0,0.0779093085153988,0.03456515597679457
19,0,0.07920368901125222,0.029604680536040234
0,0,0.06409140396482654,0.0492889880267301
1,0,0.0657796649071878,0.0489198991067842
2,0,0.06419932076894017,0.0506095184718181
3,0,0.06398041932153337,0.04955233727062278
4,0,0.06416491264147935,0.05080349818244092
5,0,0.06411025734071638,0.04763301805113729
6,0,0.06407636152953657,0.05113718187575502
7,0,0.06394088306238571,0.047844383253496346
8,0,0.06526201951422912,0.05011254663873895
9,0,0.06498359763673274,0.050180144764366955
10,0,0.06398020219163016,0.04027443629226532
11,0,0.06477532142096783,0.038981608957847746
12,0,0.06427612918332333,0.03276053460113628
13,0,0.06576013732522351,0.03937816520255692
14,0,0.06539072237794932,0.032758545704944554
15,0,0.06322787686502004,0.03686818982235853
16,0,0.0643402682710691,0.035760266908013184
17,0,0.06344740358936869,0.03588332119740987
18,0,0.06454821099021765,0.03453499432234286
19,0,0.06540171973096091,0.03654075310297318
0,0,0.050465182934443596,0.05553792878115243
1,0,0.05063410857596838,0.055362124426879024
2,0,0.053110930408315146,0.05545986880910686
3,0,0.05215365662633276,0.05503930415883079
4,0,0.05278042958036737,0.05719984357556646
5,0,0.05329340160099081,0.057298663595528314
6,0,0.052279688007855124,0.05515929761242593
7,0,0.05359728030598261,0.05731752679951489
8,0,0.051335484957985,0.05946354979630065
9,0,0.05193672855784683,0.05806215953875058
10,0,0.05233932936735436,0.03350597447013322
11,0,0.05208460053241421,0.03350973192070353
12,0,0.054153369803209325,0.0377624287231346
13,0,0.051958467946733776,0.03782454573720378
14,0,0.05238795445214697,0.03296180105262606
15,0,0.052146793323027164,0.034036682358061704
16,0,0.05451420472694675,0.038196091838809176
17,0,0.05205885682466385,0.03474205166159166
18,0,0.053494064330319065,0.03844314214778888
19,0,0.052296683181917276,0.0357786262915087
0,0,0.04597252977485421,0.04923070009463211
1,0,0.04644102917104938,0.04916481690592373
2,0,0.04525690428087176,0.04707549567872254
3,0,0.04628052689453928,0.0482521079446526
4,0,0.0455949383310542,0.047284356748561344
5,0,0.0469117192838062,0.04769823209619985
6,0,0.044696428728779714,0.04739111719263346
7,0,0.044822314695780074,0.04652961194850438
8,0,0.04508974801196212,0.04605052303510464
9,0,0.046034684909668694,0.04750384212490109
10,0,0.04556394176579808,0.03094047089773709
11,0,0.04517308367565315,0.028954335478321998
12,0,0.04580381306217268,0.03028773704478317
13,0,0.04756951022088162,0.035476763659199724
14,0,0.04720851466618464,0.03494072844419384
15,0,0.04498285413909517,0.03114001543972384
16,0,0.04490482170768334,0.028759566733862405
17,0,0.045601748187384654,0.027930645964542984
18,0,0.04537742446282564,0.02929482734399756
19,0,0.04675166020760131,0.03330532237677553
0,0,0.07937983530048474,0.054212425963976
1,0,0.07676676901933517,0.0336718817750173
0,0,0.06621348927315346,0.04906599401057712
1,0,0.0643911629824535,0.03314334205249677
0,0,0.05032489924814433,0.05524676906512527
1,0,0.0554207508570112,0.040339114629184714
0,0,0.045269559522287485,0.04758028215756731
1,0,0.04647723151079348,0.029923691577318938
0,0,0.0768585657530075,0.0989631925774968
1,0,0.0781404018239706,0.0901954160005366
0,0,0.06520754520302761,0.07705218370311956
1,0,0.06423870734410479,0.06430893290663386
0,0,0.07844158516673723,0.10221252461843894
1,0,0.07843971946890005,0.09468736958299796
0,0,0.06417921888210225,0.07845178307339987
1,0,0.06417013237179241,0.07177383080710248

new

0,0,0.0787766698649139,0.05604485452707474
1,0,0.07901880444950886,0.033339866231867195
0,0,0.06560936300276189,0.05193703408865638
1,0,0.06469313020551544,0.03577086936309077
0,0,0.051186040255365335,0.05394332893797489
1,0,0.05446289567794007,0.03542373622402182
0,0,0.04504849812789359,0.047548111102696515
1,0,0.04652155342081848,0.02929176407589674
0,0,0.07902314797573183,0.09609009258984019
1,0,0.07870173927590743,0.0887493883556845
0,0,0.06484763273779265,0.06947032891342048
1,0,0.06442995441219417,0.06787457445693236
0,0,0.07795498772328303,0.09835761590484658
1,0,0.07832933815376772,0.08874159016327496
0,0,0.06445101699416077,0.07497036020111973
1,0,0.06424337676033545,0.0728685831050059

new new
0,0,0.07715807709941355,0.07836564760768094
1,0,0.07705566036639463,0.04219959357792672
0,0,0.06616559032875381,0.05710517576689741
1,0,0.06522065744146187,0.054511523385902295
0,0,0.053195525033612655,0.07912221108603512
1,0,0.0546654905547298,0.10237581700915038

new new new
0,0,0.07845115908124216,0.07727922685679313
1,0,0.07791293126122656,0.0728094783181098
0,0,0.06557864707906699,0.0566913440900821
1,0,0.06287800270544104,0.057627784152708965
0,0,0.07920716240330845,0.11663207026491945
1,0,0.0795583777364237,0.05514035111254291

new new new new
0,0,0.07741866862136697,0.10746915839921141
1,0,0.07987279275111302,0.04749068020696965

new cov math
